genus,family
Misbrookea,Asteraceae
Miscanteca,Lauraceae
Miscanthidium,Poaceae
Miscanthus,Poaceae
Mischarytera,Sapindaceae
Mischobulbum,Orchidaceae
Mischocarpus,Sapindaceae
Mischocodon,Sapindaceae
Mischodon,Picrodendraceae
Mischogyne,Annonaceae
Mischopleura,Elaeocarpaceae
Miscolobium,Fabaceae
Misodendrum,Misodendraceae
Misopates,Plantaginaceae
Mistyllus,Fabaceae
Mitchella,Rubiaceae
Mitella,Saxifragaceae
Mitellopsis,Saxifragaceae
Mitesia,Polygonaceae
Mithridatea,Monimiaceae
Mitina,Asteraceae
Mitolepis,Apocynaceae
Mitostax,Fabaceae
Mitostemma,Passifloraceae
Mitostigma,Apocynaceae
Mitracarpus,Rubiaceae
Mitragyna,Rubiaceae
Mitragyne,Loganiaceae
Mitranthes,Myrtaceae
Mitranthus,Scrophulariaceae
Mitrantia,Myrtaceae
Mitraria,Gesneriaceae
Mitrasacme,Loganiaceae
Mitrasacmopsis,Rubiaceae
Mitrastemma,Mitrastemonaceae
Mitrastemon,Mitrastemonaceae
Mitrella,Annonaceae
Mitreola,Loganiaceae
Mitrephora,Annonaceae
Mitriostigma,Rubiaceae
Mitrocereus,Cactaceae
Mitrophyllum,Aizoaceae
Miyakea,Ranunculaceae
Miyamayomena,Asteraceae
Mkilua,Annonaceae
Mnemion,Violaceae
Mnemosilla,Papaveraceae
Mnesiteon,Asteraceae
Mnesithea,Poaceae
Mniarum,Caryophyllaceae
Mniochloa,Poaceae
Mniodes,Asteraceae
Mniopsis,Podostemaceae
Moacroton,Euphorbiaceae
Mobilabium,Orchidaceae
Mocinia,Asteraceae
Mocinnodaphne,Lauraceae
Mocquerysia,Salicaceae
Modanthos,Malvaceae
Modecca,Passifloraceae
Modesciadium,Apiaceae
Modesta,Convolvulaceae
Modiola,Malvaceae
Modiolastrum,Malvaceae
Moehringia,Caryophyllaceae
Moenchia,Caryophyllaceae
Moerenhoutia,Orchidaceae
Moerkensteinia,Asteraceae
Mogiphanes,Amaranthaceae
Mogoltavia,Apiaceae
Mohavea,Plantaginaceae
Mohlana,Petiveriaceae
Mohria,Anemiaceae
Mokof,Theaceae
Moldenhauera,Icacinaceae
Moldenhawera,Fabaceae
Molinadendron,Hamamelidaceae
Molinaea,Sapindaceae
Molineria,Hypoxidaceae
Molineriella,Poaceae
Molinia,Poaceae
Moliniopsis,Poaceae
Molkenboeria,Goodeniaceae
Mollia,Malvaceae
Mollinedia,Monimiaceae
Molloya,Proteaceae
Mollugo,Molluginaceae
Molongum,Apocynaceae
Molopanthera,Rubiaceae
Molopospermum,Apiaceae
Molospermum,Apiaceae
Molpadia,Asteraceae
Moltkia,Boraginaceae
Moltkiopsis,Boraginaceae
Moluccella,Lamiaceae
Momisia,Cannabaceae
Momordica,Cucurbitaceae
Mona,Montiaceae
Monachanthus,Orchidaceae
Monachather,Poaceae
Monachne,Poaceae
Monachosorella,Dennstaedtiaceae
Monachosorum,Dennstaedtiaceae
Monactis,Asteraceae
Monadenium,Euphorbiaceae
Monandriella,Podostemaceae
Monanthes,Crassulaceae
Monanthochloe,Poaceae
Monanthocitrus,Rutaceae
Monanthotaxis,Annonaceae
Monarda,Lamiaceae
Monardella,Lamiaceae
Monarrhenus,Asteraceae
Monarthrocarpus,Fabaceae
Mondia,Apocynaceae
Monechma,Acanthaceae
Monelasmum,Ochnaceae
Monelytrum,Poaceae
Monencyanthes,Asteraceae
Monenteles,Asteraceae
Moneses,Ericaceae
Monetia,Salvadoraceae
Monilaria,Aizoaceae
Monilistus,Salicaceae
Monimia,Monimiaceae
Monimiopsis,Monimiaceae
Monimopetalum,Celastraceae
Monizia,Apiaceae
Monnina,Polygalaceae
Monocarpia,Annonaceae
Monocephalium,Icacinaceae
Monochaetum,Melastomataceae
Monochasma,Orobanchaceae
Monochilus,Lamiaceae
Monochlaena,Hypodematiaceae
Monochoria,Pontederiaceae
Monococcus,Phytolaccaceae
Monocosmia,Montiaceae
Monocostus,Costaceae
Monoculus,Asteraceae
Monocyclanthus,Annonaceae
Monocymbium,Poaceae
Monodia,Poaceae
Monodora,Annonaceae
Monogereion,Asteraceae
Monogonia,Pteridaceae
Monogramma,Pteridaceae
Monogynella,Convolvulaceae
Monolena,Melastomataceae
Monolepis,Amaranthaceae
Monolluma,Apocynaceae
Monolophus,Zingiberaceae
Monolopia,Asteraceae
Monomelangium,Athyriaceae
Monomeria,Orchidaceae
Mononeuria,Caryophyllaceae
Monoon,Annonaceae
Monopera,Plantaginaceae
Monopetalanthus,Fabaceae
Monopholis,Asteraceae
Monophyllaea,Gesneriaceae
Monophyllanthe,Marantaceae
Monophyllorchis,Orchidaceae
Monoporandra,Dipterocarpaceae
Monoporidium,Ochnaceae
Monoporus,Primulaceae
Monopsis,Campanulaceae
Monopteris,Sapindaceae
Monopteryx,Fabaceae
Monoptilon,Asteraceae
Monopyle,Gesneriaceae
Monosalpinx,Rubiaceae
Monosemeion,Fabaceae
Monosepalum,Orchidaceae
Monosis,Asteraceae
Monostemma,Apocynaceae
Monostichanthus,Annonaceae
Monostylis,Podostemaceae
Monotagma,Marantaceae
Monotaxis,Euphorbiaceae
Monoteles,Fabaceae
Monotes,Dipterocarpaceae
Monothecium,Acanthaceae
Monothrix,Asteraceae
Monothylaceum,Apocynaceae
Monotoca,Ericaceae
Monotrema,Rapateaceae
Monotropa,Ericaceae
Monotropastrum,Ericaceae
Monotropsis,Ericaceae
Monrosia,Polygalaceae
Monsanima,Apocynaceae
Monsonia,Geraniaceae
Monstera,Araceae
Montagnaea,Asteraceae
Montanoa,Asteraceae
Montbretia,Iridaceae
Monteiroa,Malvaceae
Montejacquia,Convolvulaceae
Montezuma,Malvaceae
Montia,Montiaceae
Montiastrum,Montiaceae
Monticalia,Asteraceae
Monticapra,Asteraceae
Montigena,Fabaceae
Montinia,Montiniaceae
Montiopsis,Montiaceae
Montitega,Ericaceae
Montjolya,Boraginaceae
Montolivaea,Orchidaceae
Montrichardia,Araceae
Montrouziera,Clusiaceae
Monttea,Plantaginaceae
Monvillea,Cactaceae
Moonia,Asteraceae
Moorcroftia,Convolvulaceae
Moorochloa,Poaceae
Moquilea,Chrysobalanaceae
Moquinia,Asteraceae
Moquiniastrum,Asteraceae
Moquiniella,Loranthaceae
Mora,Fabaceae
Moraea,Iridaceae
Morangaya,Cactaceae
Moranopteris,Polypodiaceae
Morea,Iridaceae
Morelia,Rubiaceae
Morella,Myricaceae
Morelosia,Boraginaceae
Morelotia,Cyperaceae
Morenoa,Convolvulaceae
Morettia,Brassicaceae
Morgania,Plantaginaceae
Moricandia,Brassicaceae
Moriera,Brassicaceae
Morierina,Rubiaceae
Morilandia,Rosaceae
Morilloa,Apocynaceae
Morina,Caprifoliaceae
Morinda,Rubiaceae
Morindopsis,Rubiaceae
Moringa,Moringaceae
Morisia,Brassicaceae
Morisonia,Capparaceae
Morithamnus,Asteraceae
Moritzia,Boraginaceae
Morkillia,Zygophyllaceae
Mormodes,Orchidaceae
Mormolyca,Orchidaceae
Morna,Asteraceae
Morongia,Fabaceae
Moronobea,Clusiaceae
Morrenia,Apocynaceae
Morronea,Poaceae
Morsacanthus,Acanthaceae
Mortonia,Celastraceae
Mortoniella,Apocynaceae
Mortoniodendron,Malvaceae
Mortoniopteris,Hymenophyllaceae
Morus,Moraceae
Morysia,Asteraceae
Mosannona,Annonaceae
Moscharia,Asteraceae
Moschifera,Asteraceae
Moschkowitzia,Begoniaceae
Moschopsis,Calyceraceae
Moschosma,Lamiaceae
Mosdenia,Poaceae
Mosenodendron,Annonaceae
Mosenthinia,Papaveraceae
Mosheovia,Scrophulariaceae
Mosiera,Myrtaceae
Mosigia,Asteraceae
Mosla,Lamiaceae
Mosquitoxylum,Anacardiaceae
Mossia,Aizoaceae
Mostacillastrum,Brassicaceae
Mostuea,Gelsemiaceae
Motandra,Apocynaceae
Motherwellia,Araliaceae
Motleyia,Rubiaceae
Motleyothamnus,Rubiaceae
Moulinsia,Poaceae
Moullava,Fabaceae
Moultonianthus,Euphorbiaceae
Mourera,Podostemaceae
Mouretia,Rubiaceae
Mouriri,Melastomataceae
Mouroucoa,Convolvulaceae
Moussonia,Gesneriaceae
Moutabea,Polygalaceae
Moutouchi,Fabaceae
Moya,Celastraceae
Msuata,Asteraceae
Mtonia,Asteraceae
Mucoa,Apocynaceae
Mucronea,Polygonaceae
Mucuna,Fabaceae
Muehlbergella,Campanulaceae
Muehlenbeckia,Polygonaceae
Muellera,Fabaceae
Muelleramra,Melastomataceae
Muelleranthus,Fabaceae
Muellerargia,Cucurbitaceae
Muellerina,Loranthaceae
Muellerolimon,Plumbaginaceae
Muhlenbergia,Poaceae
Muilla,Asparagaceae
Muiria,Aizoaceae
Muiriantha,Rutaceae
Mukdenia,Saxifragaceae
Mukia,Cucurbitaceae
Muldera,Piperaceae
Mulgedium,Asteraceae
Mulguraea,Verbenaceae
Mulinum,Apiaceae
Mullaghera,Fabaceae
Mullerochloa,Poaceae
Multidentia,Rubiaceae
Mummenhoffia,Brassicaceae
Munbya,Boraginaceae
Munchusia,Malvaceae
Mundia,Polygalaceae
Mundtia,Polygalaceae
Mundulea,Fabaceae
Muniria,Lamiaceae
Munnozia,Asteraceae
Munroa,Poaceae
Munrochloa,Poaceae
Munronia,Meliaceae
Muntingia,Muntingiaceae
Munzothamnus,Asteraceae
Muraltia,Polygalaceae
Muratina,Amaranthaceae
Murbeckiella,Brassicaceae
Murchisonia,Asparagaceae
Murdannia,Commelinaceae
Muretia,Apiaceae
Murex,Pedaliaceae
Muricaria,Brassicaceae
Muricococcum,Euphorbiaceae
Murraea,Rutaceae
Murraya,Rutaceae
Murrithia,Apiaceae
Murtughas,Lythraceae
Murucuja,Passifloraceae
Musa,Musaceae
Musanga,Urticaceae
Muscadinia,Vitaceae
Muscarella,Orchidaceae
Muscari,Asparagaceae
Muscaria,Saxifragaceae
Muschleria,Asteraceae
Musella,Musaceae
Museniopsis,Apiaceae
Musenium,Apiaceae
Musgravea,Proteaceae
Musilia,Asteraceae
Musineon,Apiaceae
Musineum,Apiaceae
Mussaenda,Rubiaceae
Mussaendopsis,Rubiaceae
Musschia,Campanulaceae
Mussinia,Asteraceae
Musteron,Asteraceae
Mutafinia,Scrophulariaceae
Mutellina,Apiaceae
Mutisia,Asteraceae
Mutisiopersea,Lauraceae
Muxiria,Fabaceae
Mwasumbia,Annonaceae
Myagrum,Brassicaceae
Myanmaria,Asteraceae
Myanthus,Orchidaceae
Mycaranthes,Orchidaceae
Mycerinus,Ericaceae
Mycetanthe,Rafflesiaceae
Mycetia,Rubiaceae
Myctanthes,Asteraceae
Myctirophora,Fabaceae
Myginda,Celastraceae
Myladenia,Euphorbiaceae
Myllanthus,Rutaceae
Myobroma,Fabaceae
Myodocarpus,Myodocarpaceae
Myonima,Rubiaceae
Myopordon,Asteraceae
Myoporum,Scrophulariaceae
Myoschilos,Santalaceae
Myosotidium,Boraginaceae
Myosotis,Boraginaceae
Myostemma,Amaryllidaceae
Myosurus,Ranunculaceae
Myoxanthus,Orchidaceae
Myracrodruon,Anacardiaceae
Myrceugenia,Myrtaceae
Myrcia,Myrtaceae
Myrcialeucus,Myrtaceae
Myrcianthes,Myrtaceae
Myrciaria,Myrtaceae
Myriactis,Asteraceae
Myrialepis,Arecaceae
Myriandra,Clusiaceae
Myrianthus,Urticaceae
Myriaspora,Melastomataceae
Myrica,Myricaceae
Myricanthe,Euphorbiaceae
Myricaria,Tamaricaceae
Myrinia,Onagraceae
Myriocarpa,Urticaceae
Myriocephalus,Asteraceae
Myriocladus,Poaceae
Myriodon,Hymenophyllaceae
Myriolimon,Plumbaginaceae
Myrioneuron,Rubiaceae
Myriophyllum,Haloragaceae
Myriopteris,Pteridaceae
Myriopteron,Apocynaceae
Myriopus,Boraginaceae
Myriostachya,Poaceae
Myriotheca,Marattiaceae
Myripnois,Asteraceae
Myristica,Myristicaceae
Myrmechis,Orchidaceae
Myrmecia,Gentianaceae
Myrmecodia,Rubiaceae
Myrmecoides,Rubiaceae
Myrmecolaelia,Orchidaceae
Myrmeconauclea,Rubiaceae
Myrmecophila,Orchidaceae
Myrmecopteris,Polypodiaceae
Myrmecostylum,Hymenophyllaceae
Myrmedone,Melastomataceae
Myrmephytum,Rubiaceae
Myrmidone,Melastomataceae
Myrobalanifera,Combretaceae
Myrobalanus,Combretaceae
Myrocarpus,Fabaceae
Myrosma,Marantaceae
Myrosmodes,Orchidaceae
Myrospermum,Fabaceae
Myrothamnus,Myrothamnaceae
Myrovernix,Asteraceae
Myroxylon,Fabaceae
Myrrhidendron,Apiaceae
Myrrhidium,Geraniaceae
Myrrhinium,Myrtaceae
Myrrhis,Apiaceae
Myrrhodes,Apiaceae
Myrrhoides,Apiaceae
Myrsine,Primulaceae
Myrtama,Tamaricaceae
Myrtastrum,Myrtaceae
Myrtekmania,Myrtaceae
Myrtella,Myrtaceae
Myrteola,Myrtaceae
Myrtgerocactus,Cactaceae
Myrtillocactus,Cactaceae
Myrtillocereus,Cactaceae
Myrtillus,Ericaceae
Myrtophyllum,Bixaceae
Myrtopsis,Rutaceae
Myrtus,Myrtaceae
Mysanthus,Fabaceae
Myscolus,Asteraceae
Mystacidium,Orchidaceae
Mystacinus,Rhamnaceae
Mystropetalon,Balanophoraceae
Mystroxylon,Celastraceae
Mytilaria,Hamamelidaceae
Myxochlamys,Zingiberaceae
Myxopappus,Asteraceae
Myxopyrum,Oleaceae
Myzodendron,Misodendraceae
Myzorrhiza,Orobanchaceae
Nabaluia,Orchidaceae
Nabalus,Asteraceae
Nablonium,Asteraceae
Nachtigalia,Nyctaginaceae
Nacrea,Asteraceae
Naegelia,Gesneriaceae
Nageia,Podocarpaceae
Nagelia,Rosaceae
Nageliella,Orchidaceae
Naiocrene,Montiaceae
Najas,Hydrocharitaceae
Nama,Boraginaceae
Namacodon,Campanulaceae
Namaquanthus,Aizoaceae
Namaquanula,Amaryllidaceae
Namataea,Sapindaceae
Namation,Scrophulariaceae
Namibia,Aizoaceae
Namophila,Asparagaceae
Nananthea,Asteraceae
Nananthus,Aizoaceae
Nandina,Berberidaceae
Nannoglottis,Asteraceae
Nannorrhops,Arecaceae
Nannothelypteris,Thelypteridaceae
Nanobubon,Apiaceae
Nanochilus,Zingiberaceae
Nanocnide,Urticaceae
Nanodea,Santalaceae
Nanodes,Orchidaceae
Nanophyton,Amaranthaceae
Nanorrhinum,Plantaginaceae
Nanostelma,Apocynaceae
Nanothamnus,Asteraceae
Nanuza,Velloziaceae
Napaea,Malvaceae
Napeanthus,Gesneriaceae
Napoleonaea,Lecythidaceae
Naravelia,Ranunculaceae
Narbalia,Asteraceae
Narcissus,Amaryllidaceae
Nardophyllum,Asteraceae
Nardosmia,Asteraceae
Nardostachys,Caprifoliaceae
Narduroides,Poaceae
Nardus,Poaceae
Naregamia,Meliaceae
Nargedia,Rubiaceae
Naringi,Rutaceae
Narketis,Gentianaceae
Narthecium,Nartheciaceae
Narthex,Apiaceae
Narvalina,Asteraceae
Nasa,Loasaceae
Nashia,Verbenaceae
Nassauvia,Asteraceae
Nassella,Poaceae
Nastanthus,Calyceraceae
Nasturtiopsis,Brassicaceae
Nasturtium,Brassicaceae
Nastus,Poaceae
Nathaliella,Scrophulariaceae
Natrix,Fabaceae
Natsiatopsis,Icacinaceae
Natsiatum,Icacinaceae
Nauchea,Fabaceae
Nauclea,Rubiaceae
Naucleopsis,Moraceae
Naudinia,Melastomataceae
Naudiniella,Melastomataceae
Nauenburgia,Asteraceae
Naufraga,Apiaceae
Nauplius,Asteraceae
Nautilocalyx,Gesneriaceae
Nautonia,Apocynaceae
Navajoa,Cactaceae
Navarretia,Polemoniaceae
Navia,Bromeliaceae
Navidura,Fabaceae
Navipomoea,Convolvulaceae
Nayariophyton,Malvaceae
Neactelis,Asteraceae
Nealchornea,Euphorbiaceae
Neamyza,Loranthaceae
Neanotis,Rubiaceae
Neatostema,Boraginaceae
Nebelia,Bruniaceae
Neblinaea,Asteraceae
Neblinantha,Gentianaceae
Neblinanthera,Melastomataceae
Neblinathamnus,Rubiaceae
Necepsia,Euphorbiaceae
Nechamandra,Hydrocharitaceae
Neckia,Ochnaceae
Necramium,Melastomataceae
Necranthus,Orobanchaceae
Nectandra,Lauraceae
Nectaropetalum,Erythroxylaceae
Nectopix,Salicaceae
Nectouxia,Solanaceae
Neea,Nyctaginaceae
Needhamia,Ericaceae
Needhamiella,Ericaceae
Neeopsis,Nyctaginaceae
Neerija,Celastraceae
Neesenbeckia,Cyperaceae
Neesia,Malvaceae
Neesiella,Acanthaceae
Neesiochloa,Poaceae
Nefrakis,Fabaceae
Negretia,Fabaceae
Negria,Gesneriaceae
Negripteris,Pteridaceae
Negundium,Sapindaceae
Negundo,Sapindaceae
Neillia,Rosaceae
Neisosperma,Apocynaceae
Neja,Asteraceae
Nekemias,Vitaceae
Nelanaregum,Melastomataceae
Nelensia,Scrophulariaceae
Nelia,Aizoaceae
Nelmesia,Cyperaceae
Nelsia,Amaranthaceae
Nelsonia,Acanthaceae
Nelsonianthus,Asteraceae
Neltuma,Fabaceae
Nelumbo,Nelumbonaceae
Nemacaulis,Polygonaceae
Nemacladus,Campanulaceae
Nemaconia,Orchidaceae
Nemanthera,Convolvulaceae
Nemastylis,Iridaceae
Nematanthus,Gesneriaceae
Nematoceras,Orchidaceae
Nematolepis,Rutaceae
Nematophyllum,Fabaceae
Nematopoa,Poaceae
Nematopteris,Polypodiaceae
Nematostylis,Rubiaceae
Nemcia,Fabaceae
Nemepis,Convolvulaceae
Nemesia,Scrophulariaceae
Nemexia,Smilacaceae
Nemia,Scrophulariaceae
Nemolepis,Asteraceae
Nemopanthes,Aquifoliaceae
Nemopanthus,Aquifoliaceae
Nemophila,Boraginaceae
Nemorsoa,Ranunculaceae
Nemosenecio,Asteraceae
Nemostima,Convolvulaceae
Nemuaron,Atherospermataceae
Nemum,Cyperaceae
Nenax,Rubiaceae
Nenga,Arecaceae
Nenuphar,Nymphaeaceae
Neoachmandra,Cucurbitaceae
Neoalsomitra,Cucurbitaceae
Neoapaloxylon,Fabaceae
Neoastelia,Asteliaceae
Neobaclea,Malvaceae
Neobakeria,Asparagaceae
Neobalanocarpus,Dipterocarpaceae
Neobaronia,Fabaceae
Neobartsia,Orobanchaceae
Neobassia,Amaranthaceae
Neobathiea,Orchidaceae
Neobeckia,Brassicaceae
Neobeguea,Meliaceae
Neobenthamia,Orchidaceae
Neobertiera,Rubiaceae
Neobesseya,Cactaceae
Neobiondia,Saururaceae
Neoblakea,Rubiaceae
Neobolusia,Orchidaceae
Neobouteloua,Poaceae
Neoboutonia,Euphorbiaceae
Neoboykinia,Saxifragaceae
Neobracea,Apocynaceae
Neobrachyactis,Asteraceae
Neobrittonia,Malvaceae
Neobuchia,Malvaceae
Neobuxbaumia,Cactaceae
Neobyrnesia,Rutaceae
Neocabreria,Asteraceae
Neocallitropsis,Cupressaceae
Neocalyptrocalyx,Capparaceae
Neocarya,Chrysobalanaceae
Neoceis,Asteraceae
Neocentema,Amaranthaceae
Neochamaelea,Rutaceae
Neocheiropteris,Polypodiaceae
Neochevalierodendron,Fabaceae
Neochilenia,Cactaceae
Neocinnamomum,Lauraceae
Neocogniauxia,Orchidaceae
Neocollettia,Fabaceae
Neoconopodium,Apiaceae
Neocouma,Apocynaceae
Neocryptodiscus,Apiaceae
Neocuatrecasia,Asteraceae
Neocupropsis,Cupressaceae
Neocussonia,Araliaceae
Neodawsonia,Cactaceae
Neodeutzia,Hydrangeaceae
Neodillenia,Dilleniaceae
Neodiscocactus,Cactaceae
Neodissochaeta,Melastomataceae
Neodistemon,Urticaceae
Neodriessenia,Melastomataceae
Neodryas,Orchidaceae
Neodypsis,Arecaceae
Neoeplingia,Lamiaceae
Neoevansia,Cactaceae
Neofabricia,Myrtaceae
Neofinetia,Orchidaceae
Neogaerrhinum,Plantaginaceae
Neogaillonia,Rubiaceae
Neogardneria,Orchidaceae
Neogaya,Apiaceae
Neoglaziovia,Bromeliaceae
Neogoezia,Apiaceae
Neogontscharovia,Plumbaginaceae
Neogoodenia,Goodeniaceae
Neogossypium,Malvaceae
Neoguarea,Meliaceae
Neoguillauminia,Euphorbiaceae
Neogymnantha,Cactaceae
Neogyna,Orchidaceae
Neoharmsia,Fabaceae
Neohemsleya,Sapotaceae
Neohenricia,Aizoaceae
Neohintonia,Asteraceae
Neoholmgrenia,Onagraceae
Neohouzeaua,Poaceae
Neohymenopogon,Rubiaceae
Neojeffreya,Asteraceae
Neojobertia,Bignoniaceae
Neojunghuhnia,Ericaceae
Neokochia,Amaranthaceae
Neolacis,Podostemaceae
Neolamarckia,Rubiaceae
Neolehmannia,Orchidaceae
Neolemaireocereus,Cactaceae
Neolemonniera,Sapotaceae
Neolepisorus,Polypodiaceae
Neolindleya,Orchidaceae
Neolitsea,Lauraceae
Neolloydia,Cactaceae
Neolobivia,Cactaceae
Neololeba,Poaceae
Neoluederitzia,Zygophyllaceae
Neomammillaria,Cactaceae
Neomarica,Iridaceae
Neomartinella,Brassicaceae
Neomezia,Primulaceae
Neomicrocalamus,Poaceae
Neomillspaughia,Polygonaceae
Neomirandea,Asteraceae
Neomitranthes,Myrtaceae
Neomolina,Asteraceae
Neomonolepis,Amaranthaceae
Neomoorea,Orchidaceae
Neomortonia,Gesneriaceae
Neomuretia,Apiaceae
Neomussaenda,Rubiaceae
Neomyrtus,Myrtaceae
Neonauclea,Rubiaceae
Neonavajoa,Cactaceae
Neonelsonia,Apiaceae
Neonesomia,Asteraceae
Neonicholsonia,Arecaceae
Neonotonia,Fabaceae
Neooreophilus,Orchidaceae
Neopallasia,Asteraceae
Neopanax,Araliaceae
Neoparrya,Apiaceae
Neopaulia,Apiaceae
Neopaxia,Montiaceae
Neopetalonema,Melastomataceae
Neophylum,Loranthaceae
Neopicrorhiza,Plantaginaceae
Neopieris,Ericaceae
Neoplatytaenia,Apiaceae
Neoporteria,Cactaceae
Neopringlea,Salicaceae
Neoptychocarpus,Salicaceae
Neoraimondia,Cactaceae
Neoraputia,Rutaceae
Neorautanenia,Fabaceae
Neoregelia,Bromeliaceae
Neoregnellia,Malvaceae
Neorhine,Aizoaceae
Neorites,Proteaceae
Neoroepera,Picrodendraceae
Neorthosis,Convolvulaceae
Neorudolphia,Fabaceae
Neoschischkinia,Poaceae
Neoschmidia,Rutaceae
Neoschroetera,Zygophyllaceae
Neoschumannia,Apocynaceae
Neosciadium,Araliaceae
Neoscirpus,Cyperaceae
Neoscortechinia,Peraceae
Neosepicaea,Bignoniaceae
Neoshirakia,Euphorbiaceae
Neosinocalamus,Poaceae
Neosparton,Verbenaceae
Neosprucea,Salicaceae
Neostachyanthus,Icacinaceae
Neostapfia,Poaceae
Neostapfiella,Poaceae
Neostenanthera,Annonaceae
Neostrearia,Hamamelidaceae
Neosyris,Asteraceae
Neo-taraxacum,Asteraceae
Neotatea,Calophyllaceae
Neotessmannia,Muntingiaceae
Neothorelia,Capparaceae
Neotiaceras,Orchidaceae
Neotina,Sapindaceae
Neotinacamptis,Orchidaceae
Neotinarhiza,Orchidaceae
Neotinea,Orchidaceae
Neotorularia,Brassicaceae
Neotriblemma,Athyriaceae
Neottia,Orchidaceae
Neottianthe,Orchidaceae
Neottopteris,Aspleniaceae
Neotysonia,Asteraceae
Neoussuria,Caryophyllaceae
Neo-uvaria,Annonaceae
Neoveitchia,Arecaceae
Neowedia,Acanthaceae
Neowerdermannia,Cactaceae
Neozenkerina,Acanthaceae
Nepa,Fabaceae
Nepenthes,Nepenthaceae
Nepeta,Lamiaceae
Nephelaphyllum,Orchidaceae
Nephelea,Cyatheaceae
Nephelium,Sapindaceae
Nephelochloa,Poaceae
Nephopteris,Pteridaceae
Nephradenia,Apocynaceae
Nephrangis,Orchidaceae
Nephrocarya,Boraginaceae
Nephrodesmus,Fabaceae
Nephrodium,Dryopteridaceae
Nephroica,Menispermaceae
Nephrolepis,Nephrolepidaceae
Nephromeria,Fabaceae
Nephrophyllidium,Menyanthaceae
Nephrophyllum,Convolvulaceae
Nephrosis,Fabaceae
Nephrosperma,Arecaceae
Nephrotheca,Asteraceae
Nephthytis,Araceae
Nepsera,Melastomataceae
Neptunia,Fabaceae
Neraudia,Urticaceae
Neriacanthus,Acanthaceae
Nerine,Amaryllidaceae
Nerisyrenia,Brassicaceae
Nerium,Apocynaceae
Nernstia,Rubiaceae
Nerophila,Melastomataceae
Nertera,Rubiaceae
Nervilia,Orchidaceae
Nesaea,Lythraceae
Nesampelos,Asteraceae
Nesiota,Rhamnaceae
Neskiza,Cyperaceae
Neslia,Brassicaceae
Nesobium,Urticaceae
Nesocaryum,Boraginaceae
Nesocodon,Campanulaceae
Nesodaphne,Lauraceae
Nesoea,Lythraceae
Nesogenes,Orobanchaceae
Nesogordonia,Malvaceae
Nesohedyotis,Rubiaceae
Nesolindsaea,Lindsaeaceae
Nesomia,Asteraceae
Nesopanax,Araliaceae
Nesopteris,Hymenophyllaceae
Nesoris,Pteridaceae
Nesphostylis,Fabaceae
Nestegis,Oleaceae
Nestlera,Asteraceae
Nestotus,Asteraceae
Nestronia,Santalaceae
Neuburgia,Loganiaceae
Neumannia,Aphloiaceae
Neuontobotrys,Brassicaceae
Neuracanthus,Acanthaceae
Neurachne,Poaceae
Neurada,Neuradaceae
Neuradopsis,Neuradaceae
Neurelmis,Asteraceae
Neurocallis,Pteridaceae
Neurocalyx,Rubiaceae
Neurocarpaea,Rubiaceae
Neurocarpum,Fabaceae
Neurodium,Polypodiaceae
Neurogramma,Pteridaceae
Neurola,Gentianaceae
Neurolaena,Asteraceae
Neurolakis,Asteraceae
Neuromanes,Hymenophyllaceae
Neuronia,Oleandraceae
Neuropeltis,Convolvulaceae
Neuropeltopsis,Convolvulaceae
Neurophyllum,Hymenophyllaceae
Neuroplatyceros,Polypodiaceae
Neuropoa,Poaceae
Neuropteris,Saccolomataceae
Neuroscapha,Fabaceae
Neurosoria,Pteridaceae
Neurotheca,Gentianaceae
Neurotropis,Brassicaceae
Neustanthus,Fabaceae
Neuwiedia,Orchidaceae
Nevada,Brassicaceae
Nevillea,Restionaceae
Neviusia,Rosaceae
Nevosmila,Capparaceae
Nevrodium,Polypodiaceae
Nevrolis,Amaranthaceae
Newberrya,Ericaceae
Newbouldia,Bignoniaceae
Newcastelia,Lamiaceae
Newmania,Zingiberaceae
Newtonia,Fabaceae
Neyraudia,Poaceae
Nezera,Linaceae
Nhandiroba,Cucurbitaceae
Nianhochloa,Poaceae
Nibora,Scrophulariaceae
Nicandra,Solanaceae
Nichallea,Rubiaceae
Nichelia,Cactaceae
Nicobariodendron,Celastraceae
Nicolaia,Zingiberaceae
Nicolasia,Asteraceae
Nicolletia,Asteraceae
Nicolsonia,Fabaceae
Nicoraepoa,Poaceae
Nicoteba,Acanthaceae
Nicotia,Solanaceae
Nicotiana,Solanaceae
Nictitella,Fabaceae
Nidema,Orchidaceae
Nidorella,Asteraceae
Nidularium,Bromeliaceae
Niduregelia,Bromeliaceae
Niebuhria,Capparaceae
Niedenzuella,Malpighiaceae
Niedzwedzkia,Bignoniaceae
Niemeyera,Sapotaceae
Nierembergia,Solanaceae
Nietneria,Nartheciaceae
Nigella,Ranunculaceae
Nigellastrum,Ranunculaceae
Nigritella,Orchidaceae
Nigrorchis,Orchidaceae
Nihon,Boraginaceae
Nikitinia,Asteraceae
Nilgirianthus,Acanthaceae
Nimbo,Rutaceae
Nimiria,Fabaceae
Nintooa,Caprifoliaceae
Niphaea,Gesneriaceae
Niphidium,Polypodiaceae
Niphobolus,Polypodiaceae
Niphogeton,Apiaceae
Nipponanthemum,Asteraceae
Nipponobambusa,Poaceae
Nipponocalamus,Poaceae
